gamePk,away_runs,away_hits,away_errors,away_lob,home_runs,home_hits,home_errors,home_lob
662938,0,1,0,1,1,2,0,1
662825,0,1,0,1,2,3,0,1
661153,0,0,0,0,0,0,0,1
661954,0,0,1,0,3,2,0,0
663097,0,1,0,2,5,3,0,2
662022,0,2,0,2,1,2,0,3
663419,0,0,0,1,6,5,0,1
662581,1,1,0,0,0,0,0,0
662087,0,1,0,1,0,0,0,0
662190,0,0,0,0,0,0,0,0
661465,0,1,0,2,1,1,0,0
663105,0,0,0,0,0,0,1,0
662309,0,0,0,1,0,1,0,1
663096,0,0,0,0,0,0,0,0
661424,0,1,2,2,2,3,1,2
663273,0,0,0,0,0,0,0,1
662044,0,1,0,1,0,0,0,0
663453,1,1,0,0,0,1,0,2
661213,0,0,0,0,0,0,0,0
662777,1,2,0,0,0,0,0,0
661464,2,3,0,0,0,0,0,1
662431,0,1,0,0,0,1,0,1
662201,1,1,0,1,1,1,0,1
662239,0,0,0,0,0,0,0,1
662629,0,0,0,0,0,0,0,0
661095,0,1,0,1,7,6,0,1
662062,1,1,0,0,2,3,0,3
662010,1,3,0,3,1,3,0,0
661094,0,1,0,1,0,1,0,2
661095,0,1,0,1,7,6,0,1
663077,0,1,0,1,0,1,0,1
662200,0,0,0,0,0,0,0,0
662199,0,0,0,3,1,1,1,3
662319,0,0,0,0,1,1,0,1
663243,0,0,0,0,0,2,0,1
661423,0,1,0,2,0,0,0,0
663452,0,0,0,0,0,0,0,0
661223,0,0,0,0,0,1,0,2
662768,0,0,0,0,5,4,0,0
661463,0,0,0,0,0,1,1,2
662429,0,1,0,1,0,1,0,1
662252,0,1,1,1,0,1,0,1
662624,1,1,0,1,0,0,0,0
663272,1,1,0,2,0,1,0,1
663451,0,1,0,0,0,1,0,1
663272,1,1,0,2,0,1,0,1
662421,0,1,0,2,0,0,0,0
662304,2,2,0,1,0,0,1,0
661996,0,0,0,0,0,1,0,0
663131,0,0,1,0,0,1,0,3
663095,1,1,0,0,4,5,0,2
662488,0,1,0,1,3,2,0,0
662195,0,0,0,0,2,2,0,0
662238,0,0,0,0,1,2,0,1
663352,0,1,0,1,3,3,0,0
662789,0,1,0,1,0,2,0,1
661427,6,5,0,0,0,1,0,1
661422,0,0,0,0,0,1,0,1
661227,0,0,0,0,0,1,0,1
662623,0,0,0,1,0,1,0,1
715770,0,0,0,0,0,1,0,1
715764,0,0,0,0,0,1,0,1
715767,3,2,0,0,0,0,0,0
715761,2,2,0,0,0,1,0,2
715769,0,0,0,0,0,0,0,0
715766,0,0,0,2,0,0,1,0
715760,0,0,0,0,1,2,0,2
715763,0,0,0,0,0,1,0,1
715759,0,0,0,0,0,0,0,0
715743,2,4,0,2,0,1,0,2
715758,1,2,0,2,0,0,0,0
715753,0,0,0,1,0,0,1,0
715748,0,0,0,0,2,3,0,2
715742,0,0,0,0,0,0,0,0
715747,1,1,0,0,1,1,0,0
715757,0,0,0,0,0,0,0,0
715752,0,2,0,1,2,2,0,0
715752,0,2,0,1,2,2,0,0
715741,0,1,0,2,0,0,0,0
715746,0,1,0,1,1,2,0,2
715740,0,0,0,0,0,1,0,2
715756,0,0,0,0,0,0,0,0
715751,0,0,0,1,1,3,0,2
715745,0,1,0,1,0,1,0,1
715750,1,2,0,0,0,1,0,1
715749,0,1,0,1,3,2,0,2
715749,0,1,0,1,3,2,0,2
715731,0,0,0,1,0,0,0,1
715730,0,0,0,0,0,1,0,1
715738,0,0,0,2,0,1,1,2
715737,0,0,0,0,0,0,0,0
715729,0,0,0,0,1,1,0,1
715736,0,1,0,2,0,0,0,0
715728,4,4,0,1,3,3,0,1
715727,0,0,0,0,0,0,0,0
715735,0,1,0,1,2,3,0,2
715724,0,0,0,0,0,0,0,1
715723,0,0,1,1,3,3,0,1
715722,0,0,0,0,2,1,0,0
715722,0,0,0,0,2,1,0,0
715721,0,1,0,1,0,0,0,0
715720,1,2,0,0,1,1,1,1
715719,0,0,0,1,0,0,0,0
718780,0,1,0,2,0,1,0,0
718781,0,0,0,1,1,2,0,1
718782,1,1,0,2,1,1,0,0
718777,0,1,0,2,0,0,0,1
718776,0,1,0,1,0,1,0,1
718779,0,0,0,0,0,0,0,1
718773,0,1,0,2,1,2,0,1
718772,3,5,1,2,1,2,0,2
718775,0,2,0,3,0,0,0,0
718774,0,0,0,0,0,1,0,0
718768,0,1,0,1,0,1,0,1
718778,1,3,0,2,1,2,0,1
718769,0,0,0,0,0,0,0,1
718770,1,2,0,1,0,1,0,1
718767,0,0,0,0,0,1,0,1
718771,0,0,0,0,0,1,0,1
718764,1,1,0,1,0,0,0,0
718766,2,3,0,2,0,0,0,1
718765,0,0,0,0,0,1,0,2
718763,0,0,0,2,1,2,0,1
718760,0,1,0,1,2,4,0,2
718759,0,0,0,3,0,1,0,1
718758,0,1,0,1,0,1,0,1
718752,0,2,0,1,2,4,0,2
718753,2,3,0,0,0,0,0,0
718762,0,0,1,1,1,1,0,2
718757,0,0,0,0,0,0,0,0
718761,3,3,0,0,0,1,0,1
718756,1,3,0,3,3,3,1,0
718754,0,0,0,0,1,3,0,2
718751,1,2,0,2,0,0,0,0
718755,0,0,0,2,0,1,0,2
718750,0,1,0,0,2,1,0,2
718749,0,0,0,0,5,3,0,1
718746,0,1,0,2,0,1,0,1
718742,0,0,0,0,0,0,0,1
718748,0,0,0,0,1,2,0,3
718743,0,0,0,0,4,3,0,2
718747,0,1,0,1,0,1,0,3
718744,0,0,0,0,0,0,0,0
718741,2,2,0,2,1,2,1,3
718745,0,0,0,0,0,0,0,0
718740,0,1,0,1,0,0,0,2
718737,0,0,0,0,4,5,0,0
718738,0,0,0,0,1,2,0,0
718734,0,1,0,1,0,1,0,2
718736,0,1,0,1,1,1,0,0
718733,0,2,0,2,0,0,0,0
718735,0,0,0,0,1,3,0,2
718739,0,1,0,2,0,2,0,1
718731,0,0,0,2,0,0,0,1
718730,0,0,0,0,0,0,0,0
718728,3,5,0,2,3,4,0,1
718729,1,1,0,0,0,1,0,1
718732,2,2,0,0,0,0,0,0
718725,0,0,0,0,2,2,0,3
718724,3,4,1,2,5,3,0,0
718719,0,0,0,0,3,4,0,1
718727,1,2,0,0,1,2,0,1
718726,0,1,0,1,0,0,0,0
718723,0,0,0,0,0,0,0,2
718721,2,3,0,2,1,2,0,2
718722,0,1,0,1,2,2,0,2
718720,0,1,0,1,1,1,0,2
718718,0,1,0,1,0,0,0,1
718717,0,1,0,1,0,0,0,0
718716,1,3,0,2,1,3,0,1
718714,0,0,0,0,0,0,0,0
718715,3,3,0,0,2,3,0,2
718710,1,1,0,0,0,0,0,0
718713,0,0,0,1,1,2,0,1
718708,0,1,0,2,0,0,0,0
718712,0,1,0,1,2,3,0,1
718711,2,4,0,2,0,1,0,0
718709,0,1,0,2,0,0,0,0
718705,1,2,0,1,1,2,0,2
718707,0,1,0,1,0,0,0,0
718706,0,1,1,1,1,1,0,1
718703,0,1,0,1,2,3,0,0
718704,0,1,0,0,0,0,0,1
718699,0,0,0,0,1,2,0,0
718701,0,0,0,0,1,2,0,0
718697,3,4,0,2,0,0,0,1
718702,0,2,0,3,0,0,0,1
718698,1,1,0,2,0,0,0,1
718694,0,0,0,0,2,2,0,1
718696,0,0,0,0,0,1,0,1
718695,0,0,0,1,2,4,0,1
718689,0,1,0,1,0,0,0,1
718691,0,0,0,2,1,1,0,1
718692,0,2,0,2,0,0,0,1
718700,0,0,0,1,0,1,0,1
718690,0,0,0,0,0,0,0,2
718686,2,3,0,1,0,0,0,0
718687,3,2,0,0,0,1,0,2
718682,0,1,0,1,0,1,0,2
718681,0,0,0,0,1,1,0,0
718683,0,0,0,0,0,0,0,0
718693,0,1,0,1,0,0,0,1
718685,0,0,0,0,0,0,0,0
718688,0,1,0,2,0,0,0,0
718684,0,0,0,1,0,0,0,0
718693,0,1,0,1,0,0,0,1
718675,0,1,0,2,0,0,0,0
718685,0,0,0,0,0,0,0,0
718688,0,1,0,2,0,0,0,0
718677,0,1,0,1,1,3,0,2
718684,0,0,0,1,0,0,0,0
718679,1,1,0,0,0,1,0,0
718680,0,0,0,0,0,0,1,1
718678,0,0,0,0,0,1,0,1
718676,2,2,0,3,0,1,0,1
718674,0,0,0,0,0,1,0,1
718673,2,2,0,0,0,1,0,2
718670,0,1,1,1,2,1,0,1
718671,1,1,0,2,1,2,0,2
718666,0,0,0,0,0,0,0,1
718672,0,0,0,1,0,0,0,0
718669,0,1,1,2,1,1,0,0
718668,1,3,0,2,0,0,0,0
718667,0,0,0,0,0,1,0,0
718665,0,1,0,0,0,0,0,0
718661,0,2,0,2,1,1,0,3
718663,2,4,0,3,0,1,0,1
718662,0,1,0,1,1,2,0,1
718664,0,0,0,0,1,2,0,1
718660,2,3,0,1,0,0,0,0
718659,0,2,0,2,0,0,0,0
718656,4,3,0,0,1,2,0,1
718658,0,1,0,1,0,1,0,1
718657,0,2,0,2,0,0,0,0
718652,0,0,0,1,1,1,0,0
718654,0,1,0,2,1,2,0,2
718655,0,0,0,0,1,2,0,2
718653,0,0,0,0,0,0,0,1
718651,1,3,0,1,0,1,0,1
718646,2,2,0,0,1,1,0,0
718647,3,2,0,0,0,1,0,1
718649,0,1,0,0,0,0,0,0
718650,0,0,0,0,0,1,0,1
718642,0,0,0,1,0,0,0,0
718645,0,1,0,1,0,1,0,3
718643,0,0,0,0,0,0,0,1
718644,0,0,0,0,3,3,0,0
718639,1,2,0,3,2,3,0,0
718648,0,1,0,1,0,1,0,2
718640,0,0,0,0,0,0,0,0
718637,2,3,0,2,0,0,0,1
718635,1,1,1,1,2,2,0,1
718632,1,1,0,1,0,0,0,0
718638,0,0,0,0,0,1,0,1
718633,0,1,0,2,0,0,0,0
718634,0,0,0,1,0,0,0,0
718636,0,1,0,1,0,1,0,1
718628,0,0,0,0,0,0,0,0
718630,1,1,0,2,1,1,1,0
718629,0,0,0,0,0,1,0,0
718631,0,1,0,1,2,2,0,2
718627,0,0,1,0,1,2,0,1
718641,1,1,0,1,0,1,0,0
718626,0,0,0,1,2,3,1,1
718618,1,1,0,1,1,1,0,0
718623,1,1,0,0,0,1,0,1
718625,0,0,0,2,1,2,0,1
718619,0,1,0,1,0,0,0,0
718622,0,0,0,0,0,0,0,0
718621,0,0,0,1,0,1,0,2
718620,0,0,0,2,1,2,0,1
718617,2,2,0,2,0,1,0,1
718616,2,3,0,2,2,3,1,1
718615,0,0,0,0,0,0,0,1
718613,1,1,1,0,0,1,0,1
718614,0,0,0,2,0,0,0,0
718611,0,0,0,1,0,0,0,0
718624,0,0,0,0,2,1,0,1
718608,0,1,0,2,0,0,0,1
718610,2,1,0,0,0,2,0,3
718605,0,1,0,2,0,1,0,1
718604,0,1,0,1,2,4,0,2
718606,0,1,0,1,1,2,0,1
718607,0,1,0,1,1,2,0,0
718598,0,1,0,0,1,1,0,1
718609,0,1,0,1,0,2,0,2
718602,0,0,0,1,0,0,0,0
718599,3,2,0,0,0,0,0,1
718600,0,0,1,0,3,2,0,2
718603,0,0,0,0,0,2,0,1
718601,2,3,0,1,0,1,0,1
718595,0,1,0,1,1,1,0,0
718612,0,1,0,2,2,3,0,1
718596,1,1,0,0,0,0,0,0
718594,1,1,0,0,1,1,0,0
718597,1,2,1,2,1,1,0,0
718590,9,8,0,1,0,0,0,0
718593,0,0,0,1,0,1,0,2
718591,0,0,0,0,0,1,0,1
718589,2,1,0,0,1,2,0,1
718585,1,1,0,0,0,0,0,0
718586,1,2,0,2,0,1,0,1
718584,0,1,1,1,0,1,0,2
718592,0,0,0,1,0,0,0,0
718588,0,0,0,0,2,3,0,1
718587,0,0,0,0,1,3,0,2
718580,2,2,0,1,0,0,0,1
718583,0,0,0,0,0,0,0,0
718581,1,1,0,1,0,0,0,1
718579,4,5,1,1,1,2,0,1
718582,0,1,0,1,0,0,0,0
718578,0,2,0,2,0,0,0,0
718574,4,5,0,1,0,0,0,0
718575,0,1,0,1,0,0,0,0
718577,1,1,0,1,0,0,0,0
718572,0,0,0,0,0,0,0,1
718571,2,2,0,1,0,0,0,0
718570,0,1,1,2,0,1,0,1
718568,1,1,0,0,2,3,0,1
718569,0,1,0,1,0,0,0,0
718573,0,0,1,1,3,4,0,1
718560,2,2,0,1,2,3,0,2
718565,0,1,0,1,0,0,0,0
718576,4,2,0,0,2,2,0,1
718566,0,1,0,2,0,0,0,1
718563,1,2,0,1,1,2,0,1
718567,1,1,0,1,0,2,0,3
718562,0,1,0,0,0,0,0,0
718564,0,0,0,0,0,1,0,2
718561,0,0,0,0,0,0,0,0
718559,0,0,0,0,0,0,0,1
718555,0,0,0,0,1,3,0,2
718557,0,0,0,0,0,2,0,2
718556,3,2,0,2,1,2,0,2
718554,9,8,0,1,0,0,0,0
718550,0,1,0,1,0,0,0,0
718551,0,1,0,1,0,0,0,0
718553,0,0,0,0,4,3,0,0
718548,1,1,0,0,1,2,0,2
718546,0,1,0,1,0,1,0,1
718547,0,1,0,0,0,1,0,0
718545,0,0,0,0,0,0,0,0
718549,0,0,0,0,0,2,0,2
718552,0,0,0,0,0,1,0,1
718558,0,0,0,0,1,2,0,1
718540,4,4,0,2,1,0,0,0
718542,0,0,0,0,0,0,0,1
718544,0,1,0,1,0,0,0,0
718539,3,2,0,0,0,0,1,0
718538,1,2,0,0,0,0,0,0
718537,0,0,0,0,7,4,0,0
718535,1,1,0,0,0,1,0,2
718536,0,0,0,0,1,2,0,1
718533,2,2,0,0,0,2,0,2
718534,0,0,0,0,0,0,0,0
718532,0,0,0,0,1,1,0,0
718541,0,0,0,0,0,0,0,0
718543,0,0,0,1,3,2,0,0
718530,0,0,0,0,1,1,0,1
718541,0,0,0,0,0,0,0,0
718525,3,4,0,2,0,0,0,1
718543,0,0,0,1,3,2,0,0
718526,0,0,0,1,0,1,0,1
718528,2,3,0,1,0,0,0,0
718531,0,0,0,0,0,1,0,0
718529,2,3,0,0,0,1,0,3
718524,0,1,1,1,1,3,0,2
718522,0,0,0,1,1,2,0,2
718527,0,1,0,1,1,1,0,0
718520,0,0,0,0,0,0,0,0
718521,0,0,0,0,3,4,0,1
718523,0,2,1,3,0,1,0,3
718519,0,0,0,0,0,0,0,1
718517,1,1,0,0,0,1,0,1
718516,0,0,0,1,2,2,1,1
718515,6,7,0,1,0,0,0,1
718513,0,0,0,0,0,0,0,0
718511,0,1,0,1,0,0,0,0
718512,0,1,1,1,3,3,1,1
718514,1,1,0,1,0,0,0,0
718510,1,1,0,0,2,2,0,0
718508,0,1,0,0,0,1,0,3
718509,5,5,0,2,0,0,0,1
718506,0,1,0,0,0,0,0,1
718507,0,1,0,0,0,1,0,1
718502,0,0,0,0,0,1,0,0
718518,0,0,0,0,0,1,0,1
718504,0,1,0,2,2,2,0,0
718505,3,2,0,0,0,0,0,0
718501,0,0,0,0,0,0,0,0
718497,0,0,0,0,1,1,0,0
718496,0,0,0,0,5,3,0,1
718500,0,0,0,0,4,3,0,0
718498,2,1,0,0,0,0,0,0
718499,0,0,0,0,0,1,0,1
718494,0,0,0,0,0,2,0,2
718503,0,1,0,0,0,1,0,2
718491,0,0,0,0,2,2,0,2
718492,0,0,0,0,0,0,0,0
718486,0,0,0,0,4,2,0,0
718495,0,1,0,1,0,1,0,0
718493,3,3,0,0,0,1,0,1
718487,2,2,0,1,0,1,0,1
718489,1,1,0,2,4,4,1,1
718490,0,1,0,1,4,3,0,1
718482,0,0,0,0,0,0,0,0
718483,0,0,0,0,0,1,0,0
718485,0,0,0,0,0,0,0,0
718484,0,0,0,0,0,0,0,0
718481,0,0,0,0,0,0,0,0
718480,0,1,0,1,0,1,0,1
718488,0,1,0,1,1,3,0,2
718476,0,2,0,2,0,0,0,0
718468,2,2,0,2,0,0,0,2
718479,1,2,0,1,1,1,0,2
718475,0,0,0,0,0,0,0,0
718473,0,0,0,0,0,0,0,0
718488,0,1,0,1,1,3,0,2
718478,0,0,0,0,4,3,0,0
718477,0,0,0,0,2,3,0,2
718474,0,2,0,2,1,1,0,0
718472,0,1,0,3,0,1,0,1
718469,2,2,0,1,2,2,0,2
718470,0,1,0,2,0,1,0,1
718471,0,0,0,1,0,1,0,1
718467,2,2,0,1,1,3,0,2
718466,0,0,0,0,0,0,0,0
718464,1,3,0,3,0,0,0,1
718458,0,0,0,1,1,1,0,0
718459,0,1,0,1,0,0,0,0
718463,0,0,0,0,1,2,0,0
718462,0,0,0,0,0,0,0,1
718465,0,0,0,0,0,0,0,0
718457,0,1,0,1,0,1,1,2
718460,0,1,0,1,0,0,0,0
718454,1,1,0,2,0,0,0,0
718461,1,2,0,1,0,0,1,2
718451,0,0,1,0,2,2,0,1
718453,0,0,0,0,0,1,0,3
718452,1,1,0,0,1,1,0,1
718456,3,3,0,3,0,0,0,0
718450,2,3,0,1,0,0,0,1
718455,0,0,0,0,1,2,0,1
718448,1,2,0,1,0,1,0,2
718447,0,0,0,0,0,0,0,0
718449,2,3,0,1,2,3,0,1
718445,0,0,1,0,1,2,0,2
718444,0,0,0,1,0,0,0,0
718443,0,0,0,0,0,1,0,1
718442,0,0,0,0,0,0,0,0
718441,0,1,0,2,1,1,0,0
718437,2,2,0,0,0,0,0,0
718438,1,1,0,2,0,1,0,1
718446,0,0,0,0,0,2,0,3
718440,1,1,0,2,0,1,0,0
718435,0,0,0,1,0,0,0,0
718432,2,1,0,1,1,3,0,2
718436,0,1,0,3,0,1,0,1
718434,1,1,0,0,0,1,0,2
718430,0,0,0,0,0,0,0,0
718433,0,0,0,0,0,1,0,1
718431,0,0,0,0,0,0,0,0
718429,0,0,0,0,1,2,0,1
718426,0,1,0,0,0,0,0,2
718427,1,3,0,2,0,0,0,0
718428,0,2,0,2,0,0,0,1
718425,1,1,0,1,4,4,0,1
718422,1,3,0,2,0,0,0,0
718439,0,0,0,0,0,1,0,2
718424,0,0,0,0,0,0,0,0
718416,0,0,1,0,1,1,0,1
718420,0,1,0,0,0,0,0,0
718421,0,0,0,1,2,1,0,0
718417,0,1,0,1,0,0,0,0
718419,0,0,0,1,3,2,0,1
718418,0,2,0,2,0,0,0,1
718413,0,0,0,1,0,0,0,0
718414,1,1,0,1,0,0,1,1
718415,0,0,0,0,2,1,0,0
718412,0,0,0,1,0,0,0,0
718411,0,0,0,0,0,0,0,0
718407,0,0,0,0,0,0,0,0
718408,1,1,0,0,0,0,1,0
718423,1,2,0,1,0,1,0,1
718410,0,0,0,1,0,0,0,0
718403,2,2,1,1,3,4,0,1
718404,0,0,0,0,0,0,0,0
718406,0,1,0,0,0,0,0,0
718409,0,0,0,0,0,1,0,1
718402,0,0,0,0,0,1,0,1
718405,0,0,0,0,0,2,0,2
718398,0,1,0,3,0,0,0,0
718396,0,1,0,0,0,1,0,2
718400,0,0,0,0,1,2,0,1
718397,0,0,0,0,0,1,0,1
718387,1,1,0,0,1,1,0,0
718391,0,0,0,0,0,0,0,0
718392,0,1,0,2,0,0,0,0
718395,2,3,0,1,0,0,0,0
718394,0,0,0,0,0,0,0,0
718393,1,2,0,1,1,1,0,1
718388,0,0,0,0,0,1,0,2
718389,1,1,0,0,1,1,0,0
718386,0,1,0,1,1,2,1,1
718390,0,1,0,1,0,2,0,1
718380,0,1,0,0,1,3,0,1
718382,2,1,1,1,2,3,0,2
718401,0,1,0,1,0,1,0,1
718399,1,1,0,1,0,1,0,1
718381,0,1,0,1,3,4,0,2
718401,0,1,0,1,0,1,0,1
718383,0,0,0,0,0,1,0,1
718399,1,1,0,1,0,1,0,1
718378,0,0,0,1,0,1,0,0
718379,0,2,0,2,0,0,0,0
718375,0,1,0,1,5,4,0,3
718377,0,1,0,0,0,0,0,0
718385,0,2,0,1,3,2,0,0
718372,0,0,0,0,0,1,0,1
718384,0,1,1,1,2,2,0,1
718374,0,0,0,0,0,0,0,1
718373,0,0,0,1,0,0,0,0
718376,0,2,0,2,0,0,0,0
718366,1,2,0,0,0,0,0,0
718369,0,0,0,0,0,1,0,2
718371,1,2,0,1,0,0,0,3
718364,0,1,0,1,0,1,0,1
718370,0,0,0,0,0,0,0,0
718367,0,0,0,0,2,3,0,1
718363,4,1,0,0,2,2,0,1
718360,0,1,0,1,0,0,0,0
718362,0,0,0,0,0,0,0,0
718355,0,1,0,1,1,2,0,0
718365,0,1,0,2,0,0,0,1
718356,0,1,0,1,4,2,0,0
718358,0,0,0,0,0,1,0,0
718368,1,1,0,0,0,1,0,1
718357,0,0,0,0,2,2,0,0
718359,0,0,0,0,0,1,0,1
718354,0,0,0,0,1,1,0,1
718361,0,0,0,0,0,0,0,0
718352,3,3,0,1,1,2,0,3
718361,0,0,0,0,0,0,0,0
718349,2,3,0,1,0,0,1,0
718351,0,1,0,1,0,0,0,0
718353,0,1,0,2,2,3,0,2
718350,0,1,0,2,1,2,0,1
718345,0,0,0,0,2,3,0,2
718343,0,0,0,0,1,1,0,1
718347,0,0,0,2,0,0,0,0
718346,0,1,0,1,0,0,0,0
718344,0,0,0,0,0,0,0,0
718339,0,0,0,1,0,1,0,1
718341,0,0,0,1,0,1,0,1
718340,0,0,0,0,0,0,0,0
718336,0,0,0,0,3,2,0,0
718338,4,3,0,0,0,0,0,0
718342,2,3,0,2,1,2,0,1
718337,1,2,0,0,0,0,0,0
718334,0,2,0,2,0,0,0,1
718335,0,1,0,2,0,0,1,0
718332,0,0,0,0,0,0,0,0
718331,0,0,0,0,1,2,0,1
718348,0,1,0,1,3,4,0,1
718348,0,1,0,1,3,4,0,1
718329,0,1,0,0,2,2,0,1
718325,0,1,0,2,0,0,0,1
718326,0,1,0,0,0,3,0,2
718330,0,1,0,0,0,1,0,2
718327,1,1,0,3,0,1,1,1
718328,0,1,0,2,0,0,0,0
718321,0,0,0,0,0,1,0,1
718333,1,1,0,2,0,0,0,0
718324,2,3,0,2,0,0,1,0
718323,0,1,0,1,0,0,0,0
718322,0,0,0,0,3,2,0,0
718314,0,0,0,0,0,0,0,0
718320,0,1,0,1,1,1,0,1
718315,0,0,0,0,0,0,0,0
718319,0,1,0,1,0,0,0,0
718317,0,0,0,0,0,0,0,0
718318,0,0,0,0,2,2,0,0
718309,0,0,0,0,0,1,0,1
718311,0,0,0,0,2,2,0,1
718312,2,1,0,0,0,1,1,0
718310,0,1,0,2,0,2,0,1
718313,2,2,0,0,0,1,0,1
718304,0,0,0,0,0,0,0,0
718308,1,1,0,1,2,3,1,1
718316,0,1,0,1,1,2,0,1
718303,0,0,0,0,1,2,0,1
718307,1,3,0,2,0,0,0,0
718305,0,0,0,0,0,1,0,1
718300,0,0,0,0,1,2,0,1
718301,1,1,0,1,0,0,1,0
718302,0,0,0,2,0,0,0,0
718306,0,0,0,0,0,0,0,0
718298,0,0,0,0,1,2,0,1
718299,1,2,0,1,0,0,1,0
718292,2,3,0,1,0,0,0,0
718294,0,1,0,2,0,0,0,1
718296,1,1,0,0,0,0,0,1
718295,1,1,0,1,0,1,0,2
718297,0,0,0,0,0,0,0,1
718293,2,3,0,0,2,1,0,0
718288,0,1,0,1,0,2,0,2
718289,1,1,0,2,0,2,0,2
718290,1,1,0,2,1,2,0,1
718291,0,0,0,0,2,3,0,1
718285,0,1,0,1,0,0,0,0
718286,4,4,0,1,0,0,0,0
718281,0,1,0,2,1,2,0,1
718280,0,0,0,1,1,1,0,2
718284,0,0,0,0,0,1,0,1
718283,0,0,0,0,0,0,0,0
718287,0,0,0,0,0,0,0,0
718282,0,0,0,0,1,2,0,1
718279,0,0,0,0,0,0,0,0
718275,0,1,0,1,0,2,0,2
718274,0,0,0,0,0,1,0,3
718277,0,0,0,0,1,1,0,0
718278,1,3,0,3,0,0,0,1
718270,0,1,0,0,0,0,0,0
718276,1,1,1,1,3,3,0,2
718273,0,0,0,0,2,4,0,2
718271,0,1,0,2,0,0,0,0
718268,0,0,0,0,1,1,0,0
718272,0,1,0,1,1,1,0,0
718269,0,2,0,1,0,0,0,0
718267,0,0,0,0,0,2,0,1
718264,0,0,0,2,3,2,1,0
718263,0,1,0,0,0,2,0,2
718265,0,1,0,1,0,1,0,1
718262,0,0,0,0,1,2,0,2
718266,0,0,0,0,2,3,0,1
718261,0,0,0,1,1,2,0,1
718258,0,1,0,1,0,1,0,0
718259,0,1,0,2,0,1,0,1
718255,0,1,0,2,0,1,0,1
718256,0,0,0,0,0,2,0,2
718253,0,0,0,0,1,2,0,0
718257,0,0,0,0,0,0,0,0
718254,0,1,0,1,0,1,0,0
718251,0,0,0,0,1,1,0,0
718249,0,0,0,0,0,0,0,0
718260,5,7,0,1,0,1,0,0
718248,0,1,0,1,1,2,0,1
718252,0,1,0,1,0,0,0,0
718246,1,1,0,0,0,0,0,0
718243,0,0,0,0,1,3,0,2
718244,0,0,0,1,0,0,0,0
718247,0,0,1,0,0,0,0,1
718245,0,0,0,0,4,3,0,1
718240,1,1,0,0,1,2,0,2
718242,0,0,0,0,0,0,0,0
718238,0,0,0,0,1,1,0,0
718241,2,1,0,0,0,1,1,1
718237,0,0,0,1,0,0,0,0
718239,0,0,0,0,0,0,0,0
718236,1,3,0,2,0,0,0,0
718250,0,1,1,2,2,2,0,1
718231,0,0,0,0,0,1,0,1
718232,0,1,0,2,4,2,0,1
718234,2,3,0,1,0,0,0,0
718228,0,0,0,0,0,1,0,1
718229,0,0,1,0,1,1,0,0
718226,0,0,0,0,0,0,0,0
718230,0,0,0,0,0,0,0,0
718233,0,0,0,0,0,2,0,2
718235,1,1,0,0,0,0,0,0
718227,0,0,0,2,0,0,0,0
718225,0,0,0,0,1,2,0,1
718220,0,0,0,1,0,0,0,0
718221,1,2,0,1,0,0,0,0
718224,0,0,0,0,1,1,0,0
718222,0,0,0,1,4,6,0,3
718223,0,0,0,0,4,5,0,2
718216,1,2,0,1,0,0,0,0
718218,0,1,0,0,0,0,0,1
718219,0,1,0,2,0,0,0,0
718215,0,0,0,0,0,0,0,0
718217,0,0,0,0,0,0,0,0
718208,1,2,0,1,0,1,0,1
718212,0,0,0,1,0,0,0,0
718214,0,1,0,3,1,1,0,2
718213,0,0,0,1,0,1,0,2
718210,1,2,0,2,1,1,0,0
718206,0,0,0,0,0,0,0,0
718205,0,0,0,1,1,1,0,0
718211,2,2,0,0,0,1,0,0
718209,0,1,0,1,0,0,0,0
718207,0,0,0,1,0,0,0,0
718204,0,0,1,1,1,1,0,1
718202,0,0,0,0,0,1,0,1
718199,2,2,0,0,0,1,0,2
718200,0,0,0,0,1,2,0,2
718201,0,0,0,0,0,0,0,1
718197,0,1,0,0,0,0,0,1
718194,0,0,0,0,0,2,0,2
718198,0,1,0,1,0,1,0,0
718195,0,1,0,1,1,1,0,0
718192,0,0,0,0,0,0,0,1
718203,0,0,0,0,1,3,0,2
718190,1,2,0,0,0,0,0,0
718196,0,1,0,1,1,2,0,0
718191,1,1,0,0,0,2,0,1
718193,0,0,0,0,1,1,0,0
718183,1,2,0,1,0,0,0,0
718185,1,1,0,0,3,3,0,0
718189,0,2,0,3,0,1,0,0
718184,1,1,0,0,0,0,0,0
718188,4,2,0,2,0,1,0,1
718182,0,0,0,0,0,0,0,0
718203,0,0,0,0,1,3,0,2
718179,1,3,0,2,0,1,0,1
718180,1,1,0,0,0,0,0,0
718181,1,1,0,0,0,2,0,2
718173,0,0,0,1,1,2,0,1
718178,0,0,0,0,0,2,0,2
718175,0,0,0,0,1,2,0,3
718176,3,4,0,0,0,0,1,1
718177,1,2,0,1,1,1,0,0
718174,0,1,1,1,2,3,0,1
718172,2,1,0,0,0,0,0,1
718168,0,1,0,1,0,0,0,0
718169,0,0,0,0,0,0,0,2
718186,0,1,0,1,0,1,0,1
718187,1,2,0,1,1,2,0,1
718167,0,1,0,0,1,2,0,1
718171,0,1,0,2,0,0,0,0
718164,3,3,0,0,0,0,0,0
718163,0,0,0,0,0,2,0,1
718166,0,1,0,2,3,2,0,1
718165,0,1,0,1,0,1,0,1
